snapshot_id,scene_variant,geometry_seed,measurement_seed,repeat_index,condition,source_point_count,target_point_count,source_raw_checksum,target_raw_checksum,reference_pose_raw_checksum,parent_index_raw_checksum,snapshot_checksum,parent_index_unique_count,parent_index_out_of_range_count,parent_index_duplicate_count,lineage_violation_count,source_inverse_transform_pass,source_all_finite,target_all_finite,reference_pose_all_finite,reference_rotation_determinant,reference_rotation_orthogonality_defect_fro,reference_rotation_quality_pass,reconstruction_error_median_m,reconstruction_error_q95_m,reconstruction_error_max_m,predicted_quantization_median_m,predicted_quantization_q95_m,predicted_quantization_max_m,closure_residual_max_m,float64_guard_max_m,max_normalized_closure_ratio,closure_residual_violation_count,actual_error_bound_violation_count,quantization_closure_pass,raw_checksum_pass,file_checksum_pass,metadata_checksum_pass,snapshot_checksum_pass,metadata_statistics_match
phase-a-v1/END_FACE_TRANSITION_WEAK/1/0/1,END_FACE_TRANSITION_WEAK,1957656152,217775206,1,IDEAL_MATCHED,36079,47906,a9a9b7714a9ddb431ad7eb38ebd6a6cf831ce36846aba1a0ee81170406555780,eec83d4dd4570273140f6015431cea0213324bf78467f99e7dae186e6e8eae16,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,5cb970b33741ad10ac85e460ce671c0c5207626f1f83c05d4351fb0ccfb5e741,445aeeabb5d1699d8a90f11893144da392bbd72005c99a54f39f49a24d7c2594,36079,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464169076075818e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/1/0/2,END_FACE_TRANSITION_WEAK,1957656152,217775206,2,IDEAL_MATCHED,36055,47906,6f828ce271ac171110b7c606b7d85a4769fc18eb40838560c02ea1e89bdc0fbd,eec83d4dd4570273140f6015431cea0213324bf78467f99e7dae186e6e8eae16,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,f4358238019609bf3e4ef2147cff763d0525cbb9bee434a5606bce36758bce56,ed4c15604b5ca4a51a7a1901a798af79fbaa06a8bc3d6ca55ba4b9f3539fc561,36055,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464087553401892e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/1/0/3,END_FACE_TRANSITION_WEAK,1957656152,217775206,3,IDEAL_MATCHED,35894,47906,d8e6595017c1551898bf794d0e727bd1832c337f568327c8f74492bf6ea6245e,eec83d4dd4570273140f6015431cea0213324bf78467f99e7dae186e6e8eae16,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,ab3e6b0410e5c4c9d090bad2ba427ead7777e9abec8e2fb0ef97bbb281771015,8ab452a9ab5a19e0112365ff984edc647e6178a52d7bf009bd0ce9437a9d321a,35894,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464169076075818e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/1/0/4,END_FACE_TRANSITION_WEAK,1957656152,217775206,4,IDEAL_MATCHED,35932,47906,c1a4836ef96d1ab5254a6e8d168822050ddb098cc1098c8583c79a2248110ca6,eec83d4dd4570273140f6015431cea0213324bf78467f99e7dae186e6e8eae16,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,87351087d21e91e4ec9bbc3d382dd17777c74bae0bb3996bdb6f13bfbe796d39,6b27e9243cce26b77180098f60599d399cd7eae4cd1b65b78a420caef0689fb8,35932,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464169076075818e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/1/1/0,END_FACE_TRANSITION_WEAK,1957656152,1664898153,0,IDEAL_MATCHED,35988,47906,489e76ce262b654eeb5bedd9b34c988e0f1583228285c858371b59de4edd8147,eec83d4dd4570273140f6015431cea0213324bf78467f99e7dae186e6e8eae16,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,af397f291ebdc871cbf9f1337fb628972fb6b048f3fbaa0314d7963fddf84b5a,d39b1f7cc1bd4f05d804e43f03f786ee9d6a96b819d6f871bcc5f5f0319ed86c,35988,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464169076075818e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/1/1/1,END_FACE_TRANSITION_WEAK,1957656152,1664898153,1,IDEAL_MATCHED,35813,47906,45b8df8803d8c5803377bbf61675018e406b3de50b7441a103047b0293512e12,eec83d4dd4570273140f6015431cea0213324bf78467f99e7dae186e6e8eae16,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,97cef520f41fc9f4825d9c6b281fbca1b04687c7f6c4525228e0d752ef369cd2,0f7422736070f16e64b4b1dcbca4c9fb5e899571696f678b66e7e83a4789b932,35813,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464169076075818e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/1/1/2,END_FACE_TRANSITION_WEAK,1957656152,1664898153,2,IDEAL_MATCHED,35983,47906,d1ed44422d5a1eecd10216a38ce4ede8e5516d29f911679567ceb168ac69b1e7,eec83d4dd4570273140f6015431cea0213324bf78467f99e7dae186e6e8eae16,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,c1cf730b8a0ae37b03a5193a2b25661af5fbb1ff2564031ced79849555fdfa8a,11adbb79939f5646a5e25981350bec441f7f9825afb15afee49327eb1bd664be,35983,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464169076075818e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/1/1/3,END_FACE_TRANSITION_WEAK,1957656152,1664898153,3,IDEAL_MATCHED,36013,47906,82da45d88a24bb0ca50d8dcd2fd5527e5f7c69ad7ba9255144bdffead34b0925,eec83d4dd4570273140f6015431cea0213324bf78467f99e7dae186e6e8eae16,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,6832e5c13f738755a84564436d172e035cbe1e3c1bfe36e7b53b400108964abc,a887ae32b0c2b5999c51e35d4d8d91983f023139c0a6921dd0417ad76d334f81,36013,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464169076075818e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/1/1/4,END_FACE_TRANSITION_WEAK,1957656152,1664898153,4,IDEAL_MATCHED,35996,47906,9a56e019184b588f54df3d96075e399ee1b9b6a3f665eac11583c7e7bab6db5f,eec83d4dd4570273140f6015431cea0213324bf78467f99e7dae186e6e8eae16,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,524578f23522c621a2f1dd4fefea200718903c7d0c73c232012f8bfcb8790672,3fc7b192f381e9458aa7cbe1f8f98315cf9c8aaeffc0e49b19456ae939c8e83e,35996,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464087553401892e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/2/0/0,END_FACE_TRANSITION_WEAK,1334931069,217775206,0,IDEAL_MATCHED,35801,47911,1b4688dc8d76360a4bc2dfd51cd2316962048cb673e9739c17ac884836e91aba,945369fda3bedcfe4949018361194ebb89e3287fd6f7fe8f147e08c4d0805fee,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,48ebc69ed280f1134cd0a6abe13e49b316c32f8fa073fd7c3e6b5feda9131603,b56f331b75cb50fbd445162cdad9bfbefbda05131235e5f278e4acb6a36753df,35801,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462446930831075e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/2/0/1,END_FACE_TRANSITION_WEAK,1334931069,217775206,1,IDEAL_MATCHED,35863,47911,657421e3dcefcc77249056d6af76121fb055b9950f741de7b48c010194b9889a,945369fda3bedcfe4949018361194ebb89e3287fd6f7fe8f147e08c4d0805fee,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,000800b161ae7de719c7f9b1096e279fdcf7d9b0c40d75bb8fbf13212d21d77b,5f802959a4c82a1c80379ac4c4b351e49eb6db7d37342126d467222774b11c2a,35863,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462446930831075e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/2/0/2,END_FACE_TRANSITION_WEAK,1334931069,217775206,2,IDEAL_MATCHED,35949,47911,b523b377f58c032b6d2069511317403c7a9e010d428a75888a846dcd15f69427,945369fda3bedcfe4949018361194ebb89e3287fd6f7fe8f147e08c4d0805fee,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,e9c39644f7ffe5d9dfaef30f900492a99f17dfa857c49b8f1702d257028b4dc8,1a419eb99da4b03388af4fde0d75cb2b4e892ac92cc23fb3611cef46f9dc297a,35949,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462446930831075e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/2/0/3,END_FACE_TRANSITION_WEAK,1334931069,217775206,3,IDEAL_MATCHED,35869,47911,b05996c1ce2f861804f7fe0840eb4be6f450e14f36d0e64834c5947fcbb35a06,945369fda3bedcfe4949018361194ebb89e3287fd6f7fe8f147e08c4d0805fee,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,57dfbf38c36b97280f1b697edb74df7a883172ce89da8b3605a458d84221677e,eacccbede0557b5286e449843df30f47dfe65ff827f6f5e8b8b48b1996faf8ac,35869,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462446930831075e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/2/0/4,END_FACE_TRANSITION_WEAK,1334931069,217775206,4,IDEAL_MATCHED,35986,47911,b24f44480361895304d0c68167cdb70f3532a32dc199690e62129a2c81f02f9d,945369fda3bedcfe4949018361194ebb89e3287fd6f7fe8f147e08c4d0805fee,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,72b3cc5c2a9716e8fb955431d5cc15d1d3bc4a5a8e46e38f03fd8770deeb3db8,ef03c69c9a9aec8e78db9dcb95d58f5ba48143caf5000722cb9238631314fe3e,35986,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462446930831075e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/2/1/0,END_FACE_TRANSITION_WEAK,1334931069,1664898153,0,IDEAL_MATCHED,35925,47911,4c5dcc8954ea721e04bd1d8a8767994b9a5d5800090d3dab8703733db16060be,945369fda3bedcfe4949018361194ebb89e3287fd6f7fe8f147e08c4d0805fee,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,b78cf948636adb5ce22c7127d45a83e4ff696d1ed49ec1e24439ef056e789f6c,40cb0afc37b9cb959a4f4daeee7460d301125355427a8a79d9eb542ff028508f,35925,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462446930831075e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/2/1/1,END_FACE_TRANSITION_WEAK,1334931069,1664898153,1,IDEAL_MATCHED,35959,47911,1109bfd8c0603f51dc39f4bca178af0f188a788d39fe3dae1a0c68d03113e973,945369fda3bedcfe4949018361194ebb89e3287fd6f7fe8f147e08c4d0805fee,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,d62d6b4726f7ba922d51059f05be7d7af8a62efe059277757e235e1cc6f460c9,1cd971221508092339480524744f10aa02270ac2a01e15dab737133e506a4c71,35959,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462446930831075e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/2/1/2,END_FACE_TRANSITION_WEAK,1334931069,1664898153,2,IDEAL_MATCHED,35966,47911,afaa15261c871b7fb2865fb6834a960e833420b5f1deda7dcda4432e5d00d68f,945369fda3bedcfe4949018361194ebb89e3287fd6f7fe8f147e08c4d0805fee,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,ea6e6913a6fbb99619800b649f0f1a70813958dd5efa92fe046cbf3d44adcc72,c1b3ae8020a15dcc26c5304f5eb172f60c22a29d9707d2328cd3d441f2c9b92c,35966,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1461826020179927e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/2/1/3,END_FACE_TRANSITION_WEAK,1334931069,1664898153,3,IDEAL_MATCHED,36043,47911,b2b3444b5f82cb65e246c2ddc75d885659b0a95f13de37535f05105b5d9abffc,945369fda3bedcfe4949018361194ebb89e3287fd6f7fe8f147e08c4d0805fee,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,36a91d214b535e9b31ead57d6d6dcc51582c8cd61754d4b89cace095f7bf170d,12d6492328882bd18f91149e00dfa7d8bdf18a521f7d97636443d72d7ea34ed7,36043,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462192268902851e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/2/1/4,END_FACE_TRANSITION_WEAK,1334931069,1664898153,4,IDEAL_MATCHED,35895,47911,980dbd10ab2771f3e7b9425658bbedc7c6ee70db1258e780254dcdb4a8907ff2,945369fda3bedcfe4949018361194ebb89e3287fd6f7fe8f147e08c4d0805fee,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,20bc12661151196f0c97820a88a95a5dd1589e28019b17570e63b2d93f1d75d0,f8727ddb7b0e2f2018d8405e8a2a17a894002c84cdd65a2072aa7fbc41f1a62e,35895,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462446930831075e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/0/0/0,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,IDEAL_MATCHED,35896,47809,055f66bf2f532bc7ba8e5e912e9610350ecad22fdff0266a4f49e491d26f70f2,6a2a19a45c2defb96b4f7170fdc7db959cac5be61d234fffac18f18520800e83,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,835994df1f52b77ea6719f5a9e0ca3cd6d1a9cd3dd50b708ba76775eb8fae1a7,d169dfa63dd9dae8451d582f7c1f01fa19d595674e47df63bb23baecb54be071,35896,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463019381229661e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/0/0/1,END_FACE_TRANSITION_ABSENT,1850310744,217775206,1,IDEAL_MATCHED,35700,47809,04e0ba90abc973b6ed63379536967096e12399278450e6a15d701d677acf4031,6a2a19a45c2defb96b4f7170fdc7db959cac5be61d234fffac18f18520800e83,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,ef82b072f9f6619aeacab080267326b136c6b7c997b679f579698754ff451318,55f0d52b569af930b39107b9b55df51797f4b7127c5e399d98116648efc42d1b,35700,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,1.1463019381229661e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/0/0/2,END_FACE_TRANSITION_ABSENT,1850310744,217775206,2,IDEAL_MATCHED,35857,47809,c34eb09487d33dff1c8352279f7020f2761fc26c0a99a457851163b65fab6d56,6a2a19a45c2defb96b4f7170fdc7db959cac5be61d234fffac18f18520800e83,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,4e0338c0761fbc6ab6cab57bb9df6f2e67e37fc328be0f1433345d59b37a6482,314420fc610cf608f9bea7a9494f6cde9a8942b40c662e72039375ab70af24c7,35857,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463019381229661e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/0/0/3,END_FACE_TRANSITION_ABSENT,1850310744,217775206,3,IDEAL_MATCHED,35758,47809,4b002935e779da4af13cf08be3aec30e81594336c1972dfe60da288e3dd18f7f,6a2a19a45c2defb96b4f7170fdc7db959cac5be61d234fffac18f18520800e83,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,2f3e774bc73e77238797a3c9253a2a27af2dc24e202a9d3043d7371295a5c3b9,47763c6dc122f4002f734bc75b42d421ee979cc763f05619ed61e1ee2501d721,35758,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,1.1463019381229661e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/0/0/4,END_FACE_TRANSITION_ABSENT,1850310744,217775206,4,IDEAL_MATCHED,35819,47809,8d6043cd1010c36ac0a20968048e7af2ad1cf59133d8726c2af76e1e3b460348,6a2a19a45c2defb96b4f7170fdc7db959cac5be61d234fffac18f18520800e83,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,a75e033a1d2cfb028087fda968772dd8dadc1be09081af1c1976fd7871d12233,36498bc8237aa242d8561c6917886257ab4a7fd661fc703ac67fdae823bce51a,35819,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,1.1463019381229661e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/0/1/0,END_FACE_TRANSITION_ABSENT,1850310744,1664898153,0,IDEAL_MATCHED,35576,47809,d21bb42c750cac3f764185f767cd86c139e47e5162dd03fdac2856df2c7b1c23,6a2a19a45c2defb96b4f7170fdc7db959cac5be61d234fffac18f18520800e83,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,586193937c71d1ba9b8a73d0788d835b4e1d5036b932f597d6c8196fb6ef4270,aa3f9a3f0f8cff0bf016ef56ab3951bb9277ccbc561e234048048b4e17ce52ae,35576,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,1.1463019381229661e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/0/1/1,END_FACE_TRANSITION_ABSENT,1850310744,1664898153,1,IDEAL_MATCHED,35932,47809,7979ea8b5eeba8723e6c08145bf239c494983ef72f76e88d2a3da090a02fbd4d,6a2a19a45c2defb96b4f7170fdc7db959cac5be61d234fffac18f18520800e83,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,365edc44f7525db9c920cd0582bdcb47746a3a9956076ef065cf4a0759c2f6d0,63448eabeda29e0bb5e6f210f8901a277356fd0993f6449403da0f503897bdd0,35932,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462541803129024e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/0/1/2,END_FACE_TRANSITION_ABSENT,1850310744,1664898153,2,IDEAL_MATCHED,35803,47809,455ad4c3dce8c9d7d312e1a61e06c29d96c782deb88cdb5f9656297d53a2ea32,6a2a19a45c2defb96b4f7170fdc7db959cac5be61d234fffac18f18520800e83,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,bece291ea4c90b185225c365e03ff794821aa0a2c27884345cb5f965cbc611f5,89543e077c12b550d0325753b1bda8e459dd74208b2f1d72ec0703bffe2b85cd,35803,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,1.1462541803129024e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/0/1/3,END_FACE_TRANSITION_ABSENT,1850310744,1664898153,3,IDEAL_MATCHED,35997,47809,0377f223b62ddb07d7f53fea3139a22f695242e3971082128a714552c9994876,6a2a19a45c2defb96b4f7170fdc7db959cac5be61d234fffac18f18520800e83,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,3e6a208fb659c3aba52aab01c5c21a8762d4d9d083b845d6e7f0e84c2ad8f9b1,75feb4d489882babc73b9c8a49e8f8bbd3dca363e5aecd2c933b60e52b730518,35997,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,1.1463019381229661e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/0/1/4,END_FACE_TRANSITION_ABSENT,1850310744,1664898153,4,IDEAL_MATCHED,35911,47809,eb6580177053a102ceea39d24bdaaf3eac98f8dcff706af1315d520c05676221,6a2a19a45c2defb96b4f7170fdc7db959cac5be61d234fffac18f18520800e83,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,4bd74b9df3dc8dd7f0ff14f28fff48a4519dae1f1df3a81c764be3454da0d1bb,2526040d700dacd25173ebd0012a71ede9f155db5b75039319e7a5742cbd40bc,35911,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,2.60770320892334e-08,5.960464477539063e-08,0.0,1.1463019381229661e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/1/0/0,END_FACE_TRANSITION_ABSENT,1957656152,217775206,0,IDEAL_MATCHED,35871,47838,15208d82695f05e9688872fc2fea044b85a62487fb345cae229977121cdc7fdb,7d80d183d53d45ac25984f64073aeda29eb9efa166d28e66c68dd31602d6b093,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,06ff52c2d2c03549f12cf5fb11c2a3d78a3426538943f3f6aca6e4efa4e3a992,4227ab03a9ad3ced81712affc5a753f9765b3cdfbcfab91155c195d846acb7de,35871,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146397743372513e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/1/0/1,END_FACE_TRANSITION_ABSENT,1957656152,217775206,1,IDEAL_MATCHED,35937,47838,8ddb4b9e51d876251a3431d998f0fe4dbebb46bdda50a3ba0c1f319130f0a703,7d80d183d53d45ac25984f64073aeda29eb9efa166d28e66c68dd31602d6b093,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,1b4b560820a47eb04aa5253bc52f0f31f2365ca9e189c34264c0bf7639685603,48f2778425a3feb8701052cd818faa74581b98d0ed0b5d473589e7c454e84119,35937,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146397743372513e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/1/0/2,END_FACE_TRANSITION_ABSENT,1957656152,217775206,2,IDEAL_MATCHED,35844,47838,357d6a632cf4cdcdfa155b2093950b6506a108d15680934f459f16a2b1995fd9,7d80d183d53d45ac25984f64073aeda29eb9efa166d28e66c68dd31602d6b093,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,75ac8a9fb0fba5fceaf3a649bd2407bb57a789d9d978eaea94c0c946466f2196,e998c9b56fc130000d5718cbca232878010f253999646c1707e9fa9ef66df3ea,35844,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146397743372513e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_ABSENT/1/0/3,END_FACE_TRANSITION_ABSENT,1957656152,217775206,3,IDEAL_MATCHED,35845,47838,98d91191a7c1b626593c2615f7820b01d458221efcee8d8966625b60d9c3643b,7d80d183d53d45ac25984f64073aeda29eb9efa166d28e66c68dd31602d6b093,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,d16171ba5f831de4945cee8c99b0acffbb234a1332c91662f70efdc183345a1f,f4aca4ef6b128f2fb96eef496bb83519b4d0710d1bf092c4e50d41aa47ab5029,35845,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146397743372513e-12,0.0,0,0,True,True,True,True,True,True
