execution_index,run_id,scene_id,scene_class,snapshot_id,backend,direction_class,direction_source,direction_vector_x,direction_vector_y,direction_vector_z,perturbation_sign,perturbation_magnitude_m,perturbation_vector_x_m,perturbation_vector_y_m,perturbation_vector_z_m,Delta_T,T_star,T_initial
265,CP-W_TEST_01_Q02-W-10MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,1,0.01,0.009997502067423484,3.654638205495369e-05,-0.0002204921173689684,"[[1.0,0.0,0.0,0.009997502067423484],[0.0,1.0,0.0,3.654638205495369e-05],[0.0,0.0,1.0,-0.0002204921173689684],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.009997502067423484],[0.0,1.0,0.0,3.654638205495369e-05],[0.0,0.0,1.0,-0.0002204921173689684],[0.0,0.0,0.0,1.0]]"
266,CP-W_TEST_01_Q02-W-10MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,1,0.01,0.009997502067423484,3.654638205495369e-05,-0.0002204921173689684,"[[1.0,0.0,0.0,0.009997502067423484],[0.0,1.0,0.0,3.654638205495369e-05],[0.0,0.0,1.0,-0.0002204921173689684],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.009997502067423484],[0.0,1.0,0.0,3.654638205495369e-05],[0.0,0.0,1.0,-0.0002204921173689684],[0.0,0.0,0.0,1.0]]"
267,CP-W_TEST_01_Q02-W-10MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,-1,0.01,-0.009997502067423484,-3.654638205495369e-05,0.0002204921173689684,"[[1.0,0.0,0.0,-0.009997502067423484],[0.0,1.0,0.0,-3.654638205495369e-05],[0.0,0.0,1.0,0.0002204921173689684],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009997502067423484],[0.0,1.0,0.0,-3.654638205495369e-05],[0.0,0.0,1.0,0.0002204921173689684],[0.0,0.0,0.0,1.0]]"
268,CP-W_TEST_01_Q02-W-10MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,-1,0.01,-0.009997502067423484,-3.654638205495369e-05,0.0002204921173689684,"[[1.0,0.0,0.0,-0.009997502067423484],[0.0,1.0,0.0,-3.654638205495369e-05],[0.0,0.0,1.0,0.0002204921173689684],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009997502067423484],[0.0,1.0,0.0,-3.654638205495369e-05],[0.0,0.0,1.0,0.0002204921173689684],[0.0,0.0,0.0,1.0]]"
269,CP-W_TEST_01_Q02-W-30MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,1,0.03,0.02999250620227045,0.00010963914616486108,-0.0006614763521069051,"[[1.0,0.0,0.0,0.02999250620227045],[0.0,1.0,0.0,0.00010963914616486108],[0.0,0.0,1.0,-0.0006614763521069051],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.02999250620227045],[0.0,1.0,0.0,0.00010963914616486108],[0.0,0.0,1.0,-0.0006614763521069051],[0.0,0.0,0.0,1.0]]"
270,CP-W_TEST_01_Q02-W-30MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,1,0.03,0.02999250620227045,0.00010963914616486108,-0.0006614763521069051,"[[1.0,0.0,0.0,0.02999250620227045],[0.0,1.0,0.0,0.00010963914616486108],[0.0,0.0,1.0,-0.0006614763521069051],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.02999250620227045],[0.0,1.0,0.0,0.00010963914616486108],[0.0,0.0,1.0,-0.0006614763521069051],[0.0,0.0,0.0,1.0]]"
271,CP-W_TEST_01_Q02-W-30MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,-1,0.03,-0.02999250620227045,-0.00010963914616486108,0.0006614763521069051,"[[1.0,0.0,0.0,-0.02999250620227045],[0.0,1.0,0.0,-0.00010963914616486108],[0.0,0.0,1.0,0.0006614763521069051],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.02999250620227045],[0.0,1.0,0.0,-0.00010963914616486108],[0.0,0.0,1.0,0.0006614763521069051],[0.0,0.0,0.0,1.0]]"
272,CP-W_TEST_01_Q02-W-30MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,-1,0.03,-0.02999250620227045,-0.00010963914616486108,0.0006614763521069051,"[[1.0,0.0,0.0,-0.02999250620227045],[0.0,1.0,0.0,-0.00010963914616486108],[0.0,0.0,1.0,0.0006614763521069051],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.02999250620227045],[0.0,1.0,0.0,-0.00010963914616486108],[0.0,0.0,1.0,0.0006614763521069051],[0.0,0.0,0.0,1.0]]"
273,CP-W_TEST_01_Q02-W-50MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,1,0.05,0.04998751033711742,0.00018273191027476848,-0.001102460586844842,"[[1.0,0.0,0.0,0.04998751033711742],[0.0,1.0,0.0,0.00018273191027476848],[0.0,0.0,1.0,-0.001102460586844842],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.04998751033711742],[0.0,1.0,0.0,0.00018273191027476848],[0.0,0.0,1.0,-0.001102460586844842],[0.0,0.0,0.0,1.0]]"
274,CP-W_TEST_01_Q02-W-50MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,1,0.05,0.04998751033711742,0.00018273191027476848,-0.001102460586844842,"[[1.0,0.0,0.0,0.04998751033711742],[0.0,1.0,0.0,0.00018273191027476848],[0.0,0.0,1.0,-0.001102460586844842],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.04998751033711742],[0.0,1.0,0.0,0.00018273191027476848],[0.0,0.0,1.0,-0.001102460586844842],[0.0,0.0,0.0,1.0]]"
275,CP-W_TEST_01_Q02-W-50MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,-1,0.05,-0.04998751033711742,-0.00018273191027476848,0.001102460586844842,"[[1.0,0.0,0.0,-0.04998751033711742],[0.0,1.0,0.0,-0.00018273191027476848],[0.0,0.0,1.0,0.001102460586844842],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.04998751033711742],[0.0,1.0,0.0,-0.00018273191027476848],[0.0,0.0,1.0,0.001102460586844842],[0.0,0.0,0.0,1.0]]"
276,CP-W_TEST_01_Q02-W-50MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,-1,0.05,-0.04998751033711742,-0.00018273191027476848,0.001102460586844842,"[[1.0,0.0,0.0,-0.04998751033711742],[0.0,1.0,0.0,-0.00018273191027476848],[0.0,0.0,1.0,0.001102460586844842],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.04998751033711742],[0.0,1.0,0.0,-0.00018273191027476848],[0.0,0.0,1.0,0.001102460586844842],[0.0,0.0,0.0,1.0]]"
277,CP-W_TEST_01_Q02-S-10MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,1,0.01,-4.3980916596713815e-05,0.009994201496982167,-0.0003376419948625519,"[[1.0,0.0,0.0,-4.3980916596713815e-05],[0.0,1.0,0.0,0.009994201496982167],[0.0,0.0,1.0,-0.0003376419948625519],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-4.3980916596713815e-05],[0.0,1.0,0.0,0.009994201496982167],[0.0,0.0,1.0,-0.0003376419948625519],[0.0,0.0,0.0,1.0]]"
278,CP-W_TEST_01_Q02-S-10MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,1,0.01,-4.3980916596713815e-05,0.009994201496982167,-0.0003376419948625519,"[[1.0,0.0,0.0,-4.3980916596713815e-05],[0.0,1.0,0.0,0.009994201496982167],[0.0,0.0,1.0,-0.0003376419948625519],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-4.3980916596713815e-05],[0.0,1.0,0.0,0.009994201496982167],[0.0,0.0,1.0,-0.0003376419948625519],[0.0,0.0,0.0,1.0]]"
279,CP-W_TEST_01_Q02-S-10MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,-1,0.01,4.3980916596713815e-05,-0.009994201496982167,0.0003376419948625519,"[[1.0,0.0,0.0,4.3980916596713815e-05],[0.0,1.0,0.0,-0.009994201496982167],[0.0,0.0,1.0,0.0003376419948625519],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,4.3980916596713815e-05],[0.0,1.0,0.0,-0.009994201496982167],[0.0,0.0,1.0,0.0003376419948625519],[0.0,0.0,0.0,1.0]]"
280,CP-W_TEST_01_Q02-S-10MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,-1,0.01,4.3980916596713815e-05,-0.009994201496982167,0.0003376419948625519,"[[1.0,0.0,0.0,4.3980916596713815e-05],[0.0,1.0,0.0,-0.009994201496982167],[0.0,0.0,1.0,0.0003376419948625519],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,4.3980916596713815e-05],[0.0,1.0,0.0,-0.009994201496982167],[0.0,0.0,1.0,0.0003376419948625519],[0.0,0.0,0.0,1.0]]"
281,CP-W_TEST_01_Q02-S-30MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,1,0.03,-0.00013194274979014145,0.029982604490946495,-0.0010129259845876558,"[[1.0,0.0,0.0,-0.00013194274979014145],[0.0,1.0,0.0,0.029982604490946495],[0.0,0.0,1.0,-0.0010129259845876558],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.00013194274979014145],[0.0,1.0,0.0,0.029982604490946495],[0.0,0.0,1.0,-0.0010129259845876558],[0.0,0.0,0.0,1.0]]"
282,CP-W_TEST_01_Q02-S-30MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,1,0.03,-0.00013194274979014145,0.029982604490946495,-0.0010129259845876558,"[[1.0,0.0,0.0,-0.00013194274979014145],[0.0,1.0,0.0,0.029982604490946495],[0.0,0.0,1.0,-0.0010129259845876558],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.00013194274979014145],[0.0,1.0,0.0,0.029982604490946495],[0.0,0.0,1.0,-0.0010129259845876558],[0.0,0.0,0.0,1.0]]"
283,CP-W_TEST_01_Q02-S-30MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,-1,0.03,0.00013194274979014145,-0.029982604490946495,0.0010129259845876558,"[[1.0,0.0,0.0,0.00013194274979014145],[0.0,1.0,0.0,-0.029982604490946495],[0.0,0.0,1.0,0.0010129259845876558],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.00013194274979014145],[0.0,1.0,0.0,-0.029982604490946495],[0.0,0.0,1.0,0.0010129259845876558],[0.0,0.0,0.0,1.0]]"
284,CP-W_TEST_01_Q02-S-30MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,-1,0.03,0.00013194274979014145,-0.029982604490946495,0.0010129259845876558,"[[1.0,0.0,0.0,0.00013194274979014145],[0.0,1.0,0.0,-0.029982604490946495],[0.0,0.0,1.0,0.0010129259845876558],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.00013194274979014145],[0.0,1.0,0.0,-0.029982604490946495],[0.0,0.0,1.0,0.0010129259845876558],[0.0,0.0,0.0,1.0]]"
285,CP-W_TEST_01_Q02-S-50MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,1,0.05,-0.0002199045829835691,0.04997100748491083,-0.0016882099743127596,"[[1.0,0.0,0.0,-0.0002199045829835691],[0.0,1.0,0.0,0.04997100748491083],[0.0,0.0,1.0,-0.0016882099743127596],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0002199045829835691],[0.0,1.0,0.0,0.04997100748491083],[0.0,0.0,1.0,-0.0016882099743127596],[0.0,0.0,0.0,1.0]]"
286,CP-W_TEST_01_Q02-S-50MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,1,0.05,-0.0002199045829835691,0.04997100748491083,-0.0016882099743127596,"[[1.0,0.0,0.0,-0.0002199045829835691],[0.0,1.0,0.0,0.04997100748491083],[0.0,0.0,1.0,-0.0016882099743127596],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0002199045829835691],[0.0,1.0,0.0,0.04997100748491083],[0.0,0.0,1.0,-0.0016882099743127596],[0.0,0.0,0.0,1.0]]"
287,CP-W_TEST_01_Q02-S-50MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q02,open3d,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,-1,0.05,0.0002199045829835691,-0.04997100748491083,0.0016882099743127596,"[[1.0,0.0,0.0,0.0002199045829835691],[0.0,1.0,0.0,-0.04997100748491083],[0.0,0.0,1.0,0.0016882099743127596],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0002199045829835691],[0.0,1.0,0.0,-0.04997100748491083],[0.0,0.0,1.0,0.0016882099743127596],[0.0,0.0,0.0,1.0]]"
288,CP-W_TEST_01_Q02-S-50MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q02,pcl,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,-1,0.05,0.0002199045829835691,-0.04997100748491083,0.0016882099743127596,"[[1.0,0.0,0.0,0.0002199045829835691],[0.0,1.0,0.0,-0.04997100748491083],[0.0,0.0,1.0,0.0016882099743127596],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0002199045829835691],[0.0,1.0,0.0,-0.04997100748491083],[0.0,0.0,1.0,0.0016882099743127596],[0.0,0.0,0.0,1.0]]"
289,CP-W_TEST_01_Q03-W-10MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q03,open3d,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,1,0.01,0.009997899788336794,3.058795239104854e-05,-0.00020264303477691937,"[[1.0,0.0,0.0,0.009997899788336794],[0.0,1.0,0.0,3.058795239104854e-05],[0.0,0.0,1.0,-0.00020264303477691937],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.009997899788336794],[0.0,1.0,0.0,3.058795239104854e-05],[0.0,0.0,1.0,-0.00020264303477691937],[0.0,0.0,0.0,1.0]]"
290,CP-W_TEST_01_Q03-W-10MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q03,pcl,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,1,0.01,0.009997899788336794,3.058795239104854e-05,-0.00020264303477691937,"[[1.0,0.0,0.0,0.009997899788336794],[0.0,1.0,0.0,3.058795239104854e-05],[0.0,0.0,1.0,-0.00020264303477691937],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.009997899788336794],[0.0,1.0,0.0,3.058795239104854e-05],[0.0,0.0,1.0,-0.00020264303477691937],[0.0,0.0,0.0,1.0]]"
291,CP-W_TEST_01_Q03-W-10MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q03,open3d,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,-1,0.01,-0.009997899788336794,-3.058795239104854e-05,0.00020264303477691937,"[[1.0,0.0,0.0,-0.009997899788336794],[0.0,1.0,0.0,-3.058795239104854e-05],[0.0,0.0,1.0,0.00020264303477691937],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009997899788336794],[0.0,1.0,0.0,-3.058795239104854e-05],[0.0,0.0,1.0,0.00020264303477691937],[0.0,0.0,0.0,1.0]]"
292,CP-W_TEST_01_Q03-W-10MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q03,pcl,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,-1,0.01,-0.009997899788336794,-3.058795239104854e-05,0.00020264303477691937,"[[1.0,0.0,0.0,-0.009997899788336794],[0.0,1.0,0.0,-3.058795239104854e-05],[0.0,0.0,1.0,0.00020264303477691937],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009997899788336794],[0.0,1.0,0.0,-3.058795239104854e-05],[0.0,0.0,1.0,0.00020264303477691937],[0.0,0.0,0.0,1.0]]"
293,CP-W_TEST_01_Q03-W-30MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q03,open3d,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,1,0.03,0.02999369936501038,9.176385717314561e-05,-0.000607929104330758,"[[1.0,0.0,0.0,0.02999369936501038],[0.0,1.0,0.0,9.176385717314561e-05],[0.0,0.0,1.0,-0.000607929104330758],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.02999369936501038],[0.0,1.0,0.0,9.176385717314561e-05],[0.0,0.0,1.0,-0.000607929104330758],[0.0,0.0,0.0,1.0]]"
294,CP-W_TEST_01_Q03-W-30MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q03,pcl,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,1,0.03,0.02999369936501038,9.176385717314561e-05,-0.000607929104330758,"[[1.0,0.0,0.0,0.02999369936501038],[0.0,1.0,0.0,9.176385717314561e-05],[0.0,0.0,1.0,-0.000607929104330758],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.02999369936501038],[0.0,1.0,0.0,9.176385717314561e-05],[0.0,0.0,1.0,-0.000607929104330758],[0.0,0.0,0.0,1.0]]"
295,CP-W_TEST_01_Q03-W-30MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q03,open3d,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,-1,0.03,-0.02999369936501038,-9.176385717314561e-05,0.000607929104330758,"[[1.0,0.0,0.0,-0.02999369936501038],[0.0,1.0,0.0,-9.176385717314561e-05],[0.0,0.0,1.0,0.000607929104330758],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.02999369936501038],[0.0,1.0,0.0,-9.176385717314561e-05],[0.0,0.0,1.0,0.000607929104330758],[0.0,0.0,0.0,1.0]]"
296,CP-W_TEST_01_Q03-W-30MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q03,pcl,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,-1,0.03,-0.02999369936501038,-9.176385717314561e-05,0.000607929104330758,"[[1.0,0.0,0.0,-0.02999369936501038],[0.0,1.0,0.0,-9.176385717314561e-05],[0.0,0.0,1.0,0.000607929104330758],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.02999369936501038],[0.0,1.0,0.0,-9.176385717314561e-05],[0.0,0.0,1.0,0.000607929104330758],[0.0,0.0,0.0,1.0]]"
297,CP-W_TEST_01_Q03-W-50MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q03,open3d,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,1,0.05,0.049989498941683974,0.0001529397619552427,-0.0010132151738845969,"[[1.0,0.0,0.0,0.049989498941683974],[0.0,1.0,0.0,0.0001529397619552427],[0.0,0.0,1.0,-0.0010132151738845969],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.049989498941683974],[0.0,1.0,0.0,0.0001529397619552427],[0.0,0.0,1.0,-0.0010132151738845969],[0.0,0.0,0.0,1.0]]"
298,CP-W_TEST_01_Q03-W-50MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q03,pcl,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,1,0.05,0.049989498941683974,0.0001529397619552427,-0.0010132151738845969,"[[1.0,0.0,0.0,0.049989498941683974],[0.0,1.0,0.0,0.0001529397619552427],[0.0,0.0,1.0,-0.0010132151738845969],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.049989498941683974],[0.0,1.0,0.0,0.0001529397619552427],[0.0,0.0,1.0,-0.0010132151738845969],[0.0,0.0,0.0,1.0]]"
299,CP-W_TEST_01_Q03-W-50MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q03,open3d,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,-1,0.05,-0.049989498941683974,-0.0001529397619552427,0.0010132151738845969,"[[1.0,0.0,0.0,-0.049989498941683974],[0.0,1.0,0.0,-0.0001529397619552427],[0.0,0.0,1.0,0.0010132151738845969],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.049989498941683974],[0.0,1.0,0.0,-0.0001529397619552427],[0.0,0.0,1.0,0.0010132151738845969],[0.0,0.0,0.0,1.0]]"
